Subject,Session,Block,Index,Reward,Correct_Side,Choice,Response_Latency,Date,Side,Chosen_Higher_Probability,Trial,log_Response_Latency,Task_Type,NewRunIndex,BlockGlobalIndex
16,9,S,280,1,0,0,326,29-Apr-2025,0,1,94,5.78689738136671,0,115,229
16,9,S,280,1,0,0,31,29-Apr-2025,0,1,95,3.43398720448515,0,115,229
16,9,S,280,0,0,1,81,29-Apr-2025,0,0,96,4.39444915467244,0,115,229
16,9,S,280,1,0,0,2692,29-Apr-2025,0,1,97,7.89803969076462,0,115,229
16,9,S,280,1,0,0,4,29-Apr-2025,0,1,98,1.38629436111989,0,115,229
16,9,S,280,0,1,0,111,29-Apr-2025,0,1,99,4.70953020131233,0,115,229
16,9,V,280,1,0,0,829,29-Apr-2025,1,0,100,6.7202201551353,0,115,230
16,9,V,280,0,1,0,106,29-Apr-2025,1,0,101,4.66343909411207,0,115,230
16,9,V,280,1,1,1,344,29-Apr-2025,1,1,102,5.8406416573734,0,115,230
16,9,V,280,1,1,1,441,29-Apr-2025,1,1,103,6.08904487544685,0,115,230
16,9,V,280,1,1,1,404,29-Apr-2025,1,1,104,6.00141487796115,0,115,230
16,9,V,280,1,1,1,272,29-Apr-2025,1,1,105,5.605802066296,0,115,230
16,9,V,280,1,1,1,127,29-Apr-2025,1,1,106,4.84418708645859,0,115,230
16,9,V,280,1,1,1,297,29-Apr-2025,1,1,107,5.6937321388027,0,115,230
16,9,V,280,0,0,1,226,29-Apr-2025,1,1,108,5.42053499927229,0,115,230
16,9,V,280,0,1,0,827,29-Apr-2025,1,0,109,6.71780469502369,0,115,230
16,9,V,280,0,0,1,1029,29-Apr-2025,0,0,110,6.93634273583405,0,115,230
16,9,V,280,1,0,0,801,29-Apr-2025,0,1,111,6.68586094706836,0,115,230
16,9,V,280,1,0,0,24,29-Apr-2025,0,1,112,3.17805383034795,0,115,230
16,9,V,280,0,1,0,453,29-Apr-2025,0,1,113,6.11589212548303,0,115,230
16,9,V,280,0,0,1,246,29-Apr-2025,0,0,114,5.50533153593236,0,115,230
16,9,V,280,1,0,0,286,29-Apr-2025,0,1,115,5.65599181081985,0,115,230
16,9,V,280,1,0,0,65,29-Apr-2025,0,1,116,4.17438726989564,0,115,230
16,9,V,280,1,0,0,132,29-Apr-2025,0,1,117,4.88280192258637,0,115,230
16,9,V,280,0,1,0,185,29-Apr-2025,0,1,118,5.22035582507833,0,115,230
16,9,V,280,0,0,1,429,29-Apr-2025,0,0,119,6.06145691892802,0,115,230
16,9,V,280,0,1,0,1481,29-Apr-2025,0,1,120,7.3004728142678,0,115,230
16,9,V,280,1,0,0,817,29-Apr-2025,0,1,121,6.70563909486,0,115,230
16,9,V,280,1,0,0,386,29-Apr-2025,0,1,122,5.95583736946483,0,115,230
16,9,V,280,1,0,0,176,29-Apr-2025,0,1,123,5.17048399503815,0,115,230
16,9,V,280,1,0,0,57,29-Apr-2025,0,1,124,4.04305126783455,0,115,230
16,9,V,280,1,0,0,754,29-Apr-2025,0,1,125,6.62539236800796,0,115,230
16,9,V,280,1,0,0,326,29-Apr-2025,0,1,126,5.78689738136671,0,115,230
16,9,V,280,1,0,0,488,29-Apr-2025,0,1,127,6.19031540585315,0,115,230
16,9,V,280,1,0,0,89,29-Apr-2025,0,1,128,4.48863636973214,0,115,230
16,9,V,280,0,1,0,88,29-Apr-2025,0,1,129,4.47733681447821,0,115,230
16,9,V,280,0,1,0,261,29-Apr-2025,1,0,130,5.56452040732269,0,115,230
16,9,V,280,0,1,0,360,29-Apr-2025,1,0,131,5.88610403145016,0,115,230
16,9,V,280,0,1,0,367,29-Apr-2025,1,0,132,5.90536184805457,0,115,230
16,9,V,280,0,0,1,29,29-Apr-2025,1,1,133,3.36729582998647,0,115,230
16,9,V,280,0,1,0,50,29-Apr-2025,1,0,134,3.91202300542815,0,115,230
16,9,V,280,1,1,1,272,29-Apr-2025,1,1,135,5.605802066296,0,115,230
16,9,V,280,1,1,1,226,29-Apr-2025,1,1,136,5.42053499927229,0,115,230
16,9,V,280,1,1,1,144,29-Apr-2025,1,1,137,4.969813299576,0,115,230
16,9,V,280,0,0,1,547,29-Apr-2025,1,1,138,6.30444880242198,0,115,230
16,9,V,280,1,1,1,266,29-Apr-2025,1,1,139,5.5834963087817,0,115,230
16,9,V,280,0,0,1,101,29-Apr-2025,0,0,140,4.61512051684126,0,115,230
16,9,V,280,0,1,0,273,29-Apr-2025,0,1,141,5.60947179518496,0,115,230
16,9,V,280,1,0,0,1382,29-Apr-2025,0,1,142,7.23128700432762,0,115,230
16,9,V,280,1,0,0,229,29-Apr-2025,0,1,143,5.43372200355424,0,115,230
16,9,V,280,1,0,0,410,29-Apr-2025,0,1,144,6.01615715969835,0,115,230
16,9,V,280,0,0,1,294,29-Apr-2025,0,0,145,5.68357976733868,0,115,230
16,9,V,280,1,0,0,468,29-Apr-2025,0,1,146,6.14846829591765,0,115,230
16,9,V,280,0,0,1,238,29-Apr-2025,0,0,147,5.47227067367148,0,115,230
16,9,V,280,1,0,0,262,29-Apr-2025,0,1,148,5.5683445037611,0,115,230
16,9,V,280,0,1,0,1265,29-Apr-2025,0,1,149,7.14282740116162,0,115,230
16,9,V,280,0,1,0,2589,29-Apr-2025,0,1,150,7.85902697975154,0,115,230
16,9,V,280,0,0,1,265,29-Apr-2025,0,0,151,5.57972982598622,0,115,230
16,9,V,280,1,0,0,1917,29-Apr-2025,0,1,152,7.55851674304564,0,115,230
16,9,V,280,1,0,0,47,29-Apr-2025,0,1,153,3.85014760171006,0,115,230
16,9,V,280,1,0,0,513,29-Apr-2025,0,1,154,6.24027584517077,0,115,230
16,9,V,280,1,0,0,189,29-Apr-2025,0,1,155,5.24174701505964,0,115,230
16,9,V,280,1,0,0,73,29-Apr-2025,0,1,156,4.29045944114839,0,115,230
16,9,V,280,1,0,0,276,29-Apr-2025,0,1,157,5.62040086571715,0,115,230
16,9,V,280,1,0,0,223,29-Apr-2025,0,1,158,5.40717177146012,0,115,230
16,9,V,280,0,1,0,221,29-Apr-2025,0,1,159,5.39816270151775,0,115,230
F4,10,S,284,0,0,1,112,30-Apr-2025,1,1,40,4.71849887129509,0,116,231
F4,10,S,284,1,1,1,75,30-Apr-2025,1,1,41,4.31748811353631,0,116,231
F4,10,S,284,0,1,0,186,30-Apr-2025,1,0,42,5.2257466737132,0,116,231
F4,10,S,284,0,1,0,284,30-Apr-2025,1,0,43,5.64897423816121,0,116,231
F4,10,S,284,0,1,0,107,30-Apr-2025,1,0,44,4.67282883446191,0,116,231
F4,10,S,284,1,1,1,52,30-Apr-2025,1,1,45,3.95124371858143,0,116,231
F4,10,S,284,1,1,1,93,30-Apr-2025,1,1,46,4.53259949315326,0,116,231
F4,10,S,284,0,0,1,341,30-Apr-2025,1,1,47,5.83188247728352,0,116,231
F4,10,S,284,1,1,1,54,30-Apr-2025,1,1,48,3.98898404656427,0,116,231
F4,10,S,284,1,1,1,40,30-Apr-2025,1,1,49,3.68887945411394,0,116,231
F4,10,S,284,1,0,0,292,30-Apr-2025,0,1,50,5.67675380226828,0,116,231
F4,10,S,284,1,0,0,266,30-Apr-2025,0,1,51,5.5834963087817,0,116,231
F4,10,S,284,0,1,0,329,30-Apr-2025,0,1,52,5.79605775076537,0,116,231
F4,10,S,284,1,0,0,150,30-Apr-2025,0,1,53,5.01063529409626,0,116,231
F4,10,S,284,1,0,0,191,30-Apr-2025,0,1,54,5.25227342804663,0,116,231
F4,10,S,284,1,0,0,81,30-Apr-2025,0,1,55,4.39444915467244,0,116,231
F4,10,S,284,0,1,0,2202,30-Apr-2025,0,1,56,7.69712131728263,0,116,231
F4,10,S,284,0,0,1,6,30-Apr-2025,0,0,57,1.79175946922805,0,116,231
F4,10,S,284,1,0,0,16,30-Apr-2025,0,1,58,2.77258872223978,0,116,231
F4,10,S,284,0,0,1,434,30-Apr-2025,0,0,59,6.07304453410041,0,116,231
F4,10,S,284,1,0,0,43,30-Apr-2025,0,1,60,3.76120011569356,0,116,231
F4,10,S,284,1,0,0,34,30-Apr-2025,0,1,61,3.52636052461616,0,116,231
F4,10,S,284,1,0,0,94,30-Apr-2025,0,1,62,4.54329478227,0,116,231
F4,10,S,284,1,0,0,232,30-Apr-2025,0,1,63,5.44673737166631,0,116,231
F4,10,S,284,0,1,0,83,30-Apr-2025,0,1,64,4.4188406077966,0,116,231
F4,10,S,284,1,0,0,571,30-Apr-2025,0,1,65,6.34738920965601,0,116,231
F4,10,S,284,0,1,0,69,30-Apr-2025,0,1,66,4.23410650459726,0,116,231
F4,10,S,284,0,0,1,49,30-Apr-2025,0,0,67,3.89182029811063,0,116,231
F4,10,S,284,1,0,0,25,30-Apr-2025,0,1,68,3.2188758248682,0,116,231
F4,10,S,284,1,0,0,91,30-Apr-2025,0,1,69,4.51085950651685,0,116,231
F4,10,S,284,1,0,0,255,30-Apr-2025,0,1,70,5.54126354515843,0,116,231
F4,10,S,284,1,0,0,496,30-Apr-2025,0,1,71,6.20657592672493,0,116,231
F4,10,S,284,0,1,0,212,30-Apr-2025,0,1,72,5.35658627467201,0,116,231
F4,10,S,284,0,0,1,180,30-Apr-2025,0,0,73,5.19295685089021,0,116,231
F4,10,S,284,0,0,1,149,30-Apr-2025,0,0,74,5.00394630594546,0,116,231
F4,10,S,284,0,1,0,264,30-Apr-2025,0,1,75,5.57594910314632,0,116,231
F4,10,S,284,1,0,0,223,30-Apr-2025,0,1,76,5.40717177146012,0,116,231
F4,10,S,284,1,0,0,105,30-Apr-2025,0,1,77,4.65396035015752,0,116,231
F4,10,S,284,1,0,0,385,30-Apr-2025,0,1,78,5.95324333428778,0,116,231
F4,10,S,284,1,0,0,132,30-Apr-2025,0,1,79,4.88280192258637,0,116,231
F4,10,S,284,1,0,0,243,30-Apr-2025,0,1,80,5.49306144334055,0,116,231
F4,10,S,284,0,1,0,206,30-Apr-2025,0,1,81,5.32787616878958,0,116,231
F4,10,S,284,1,0,0,429,30-Apr-2025,0,1,82,6.06145691892802,0,116,231
F4,10,S,284,1,0,0,184,30-Apr-2025,0,1,83,5.21493575760899,0,116,231
F4,10,S,284,1,0,0,220,30-Apr-2025,0,1,84,5.39362754635236,0,116,231
F4,10,S,284,1,0,0,228,30-Apr-2025,0,1,85,5.42934562895444,0,116,231
F4,10,S,284,0,1,0,405,30-Apr-2025,0,1,86,6.00388706710654,0,116,231
F4,10,S,284,1,0,0,58,30-Apr-2025,0,1,87,4.06044301054642,0,116,231
F4,10,S,284,1,0,0,327,30-Apr-2025,0,1,88,5.78996017089725,0,116,231
F4,10,S,284,1,0,0,181,30-Apr-2025,0,1,89,5.19849703126583,0,116,231
F4,10,S,284,1,0,0,160,30-Apr-2025,0,1,90,5.07517381523383,0,116,231
F4,10,S,284,0,1,0,247,30-Apr-2025,0,1,91,5.50938833662798,0,116,231
F4,10,S,284,1,0,0,562,30-Apr-2025,0,1,92,6.33150184989369,0,116,231
F4,10,S,284,1,0,0,40,30-Apr-2025,0,1,93,3.68887945411394,0,116,231
F4,10,S,284,1,0,0,315,30-Apr-2025,0,1,94,5.75257263882563,0,116,231
F4,10,S,284,1,0,0,287,30-Apr-2025,0,1,95,5.65948221575962,0,116,231
F4,10,S,284,0,1,0,379,30-Apr-2025,0,1,96,5.93753620508243,0,116,231
F4,10,S,284,1,0,0,145,30-Apr-2025,0,1,97,4.97673374242057,0,116,231
F4,10,S,284,1,0,0,246,30-Apr-2025,0,1,98,5.50533153593236,0,116,231
F4,10,S,284,1,0,0,274,30-Apr-2025,0,1,99,5.61312810638807,0,116,231
F4,10,V,284,0,1,0,245,30-Apr-2025,1,0,100,5.50125821054473,0,116,232
F4,10,V,284,0,0,1,71,30-Apr-2025,1,1,101,4.26267987704132,0,116,232
F4,10,V,284,0,1,0,437,30-Apr-2025,1,0,102,6.07993319509559,0,116,232
F4,10,V,284,1,1,1,661,30-Apr-2025,1,1,103,6.49375383985169,0,116,232
F4,10,V,284,1,1,1,293,30-Apr-2025,1,1,104,5.68017260901707,0,116,232
F4,10,V,284,0,1,0,267,30-Apr-2025,1,0,105,5.58724865840025,0,116,232
F4,10,V,284,0,1,0,91,30-Apr-2025,1,0,106,4.51085950651685,0,116,232
F4,10,V,284,0,1,0,279,30-Apr-2025,1,0,107,5.63121178182137,0,116,232
F4,10,V,284,0,0,1,443,30-Apr-2025,1,1,108,6.09356977004514,0,116,232
F4,10,V,284,0,1,0,452,30-Apr-2025,1,0,109,6.11368217983223,0,116,232
F4,10,V,284,0,0,1,153,30-Apr-2025,0,0,110,5.03043792139244,0,116,232
F4,10,V,284,1,1,1,711,30-Apr-2025,0,0,111,6.56667242980324,0,116,232
F4,10,V,284,0,0,1,34,30-Apr-2025,0,0,112,3.52636052461616,0,116,232
F4,10,V,284,1,0,0,679,30-Apr-2025,0,1,113,6.5206211275587,0,116,232
F4,10,V,284,1,0,0,77,30-Apr-2025,0,1,114,4.34380542185368,0,116,232
F4,10,V,284,1,0,0,406,30-Apr-2025,0,1,115,6.00635315960173,0,116,232
F4,10,V,284,1,0,0,597,30-Apr-2025,0,1,116,6.3919171133926,0,116,232
F4,10,V,284,1,0,0,296,30-Apr-2025,0,1,117,5.69035945432406,0,116,232
F4,10,V,284,0,1,0,694,30-Apr-2025,0,1,118,6.5424719605068,0,116,232
F4,10,V,284,1,0,0,55,30-Apr-2025,0,1,119,4.00733318523247,0,116,232
F4,10,V,284,1,0,0,900,30-Apr-2025,0,1,120,6.80239476332431,0,116,232
F4,10,V,284,1,0,0,253,30-Apr-2025,0,1,121,5.53338948872752,0,116,232
F4,10,V,284,1,0,0,89,30-Apr-2025,0,1,122,4.48863636973214,0,116,232
F4,10,V,284,1,0,0,509,30-Apr-2025,0,1,123,6.23244801655052,0,116,232
F4,10,V,284,0,1,0,461,30-Apr-2025,0,1,124,6.13339804299665,0,116,232
F4,10,V,284,1,0,0,221,30-Apr-2025,0,1,125,5.39816270151775,0,116,232
F4,10,V,284,0,1,0,533,30-Apr-2025,0,1,126,6.27852142416584,0,116,232
F4,10,V,284,1,0,0,309,30-Apr-2025,0,1,127,5.73334127689775,0,116,232
F4,10,V,284,1,0,0,405,30-Apr-2025,0,1,128,6.00388706710654,0,116,232
F4,10,V,284,1,0,0,409,30-Apr-2025,0,1,129,6.0137151560428,0,116,232
F4,10,V,284,0,1,0,330,30-Apr-2025,1,0,130,5.79909265446053,0,116,232
F4,10,V,284,0,1,0,977,30-Apr-2025,1,0,131,6.88448665204278,0,116,232
F4,10,V,284,0,1,0,425,30-Apr-2025,1,0,132,6.05208916892442,0,116,232
F4,10,V,284,0,0,1,369,30-Apr-2025,1,1,133,5.91079664404053,0,116,232
F4,10,V,284,0,1,0,555,30-Apr-2025,1,0,134,6.31896811374643,0,116,232
F4,10,V,284,0,1,0,67,30-Apr-2025,1,0,135,4.20469261939097,0,116,232
F4,10,V,284,1,0,0,350,30-Apr-2025,1,0,136,5.85793315448346,0,116,232
F4,10,V,284,0,1,0,545,30-Apr-2025,1,0,137,6.30078579466324,0,116,232
F4,10,V,284,1,1,1,192,30-Apr-2025,1,1,138,5.25749537202778,0,116,232
F4,10,V,284,1,1,1,93,30-Apr-2025,1,1,139,4.53259949315326,0,116,232
F4,10,V,284,0,0,1,123,30-Apr-2025,0,0,140,4.81218435537242,0,116,232
F4,10,V,284,1,0,0,171,30-Apr-2025,0,1,141,5.14166355650266,0,116,232
F4,10,V,284,1,0,0,438,30-Apr-2025,0,1,142,6.08221891037645,0,116,232
F4,10,V,284,1,0,0,313,30-Apr-2025,0,1,143,5.74620319054015,0,116,232
F4,10,V,284,0,1,0,539,30-Apr-2025,0,1,144,6.289715570909,0,116,232
F4,10,V,284,1,0,0,209,30-Apr-2025,0,1,145,5.34233425196481,0,116,232
F4,10,V,284,0,1,0,341,30-Apr-2025,0,1,146,5.83188247728352,0,116,232
F4,10,V,284,1,0,0,170,30-Apr-2025,0,1,147,5.13579843705026,0,116,232
F4,10,V,284,1,0,0,737,30-Apr-2025,0,1,148,6.60258789218934,0,116,232
F4,10,V,284,1,0,0,224,30-Apr-2025,0,1,149,5.41164605185504,0,116,232
F4,10,V,284,1,0,0,378,30-Apr-2025,0,1,150,5.93489419561959,0,116,232
F4,10,V,284,1,0,0,183,30-Apr-2025,0,1,151,5.20948615284142,0,116,232
F4,10,V,284,1,0,0,2162,30-Apr-2025,0,1,152,7.67878899819915,0,116,232
F4,10,V,284,0,0,1,172,30-Apr-2025,0,0,153,5.14749447681345,0,116,232
F4,10,V,284,0,1,0,227,30-Apr-2025,0,1,154,5.4249500174814,0,116,232
F4,10,V,284,1,0,0,583,30-Apr-2025,0,1,155,6.36818718635049,0,116,232
F4,10,V,284,0,1,0,26,30-Apr-2025,0,1,156,3.25809653802148,0,116,232
F4,10,V,284,0,0,1,408,30-Apr-2025,0,0,157,6.01126717440416,0,116,232
F4,10,V,284,1,0,0,554,30-Apr-2025,0,1,158,6.31716468674728,0,116,232
F4,10,V,284,1,0,0,566,30-Apr-2025,0,1,159,6.33859407820318,0,116,232
F9,10,S,288,1,1,1,15,30-Apr-2025,1,1,40,2.70805020110221,0,117,233
F9,10,S,288,1,1,1,33,30-Apr-2025,1,1,41,3.49650756146648,0,117,233
F9,10,S,288,1,1,1,41,30-Apr-2025,1,1,42,3.71357206670431,0,117,233
F9,10,S,288,1,1,1,165,30-Apr-2025,1,1,43,5.10594547390058,0,117,233
F9,10,S,288,0,0,1,56,30-Apr-2025,1,1,44,4.02535169073515,0,117,233
F9,10,S,288,1,1,1,11,30-Apr-2025,1,1,45,2.39789527279837,0,117,233
F9,10,S,288,1,1,1,525,30-Apr-2025,1,1,46,6.26339826259162,0,117,233
F9,10,S,288,1,1,1,267,30-Apr-2025,1,1,47,5.58724865840025,0,117,233
F9,10,S,288,1,1,1,37,30-Apr-2025,1,1,48,3.61091791264422,0,117,233
F9,10,S,288,0,0,1,240,30-Apr-2025,1,1,49,5.48063892334199,0,117,233
F9,10,S,288,0,0,1,26,30-Apr-2025,0,0,50,3.25809653802148,0,117,233
F9,10,S,288,1,1,1,28,30-Apr-2025,0,0,51,3.3322045101752,0,117,233
F9,10,S,288,1,0,0,367,30-Apr-2025,0,1,52,5.90536184805457,0,117,233
F9,10,S,288,1,0,0,43,30-Apr-2025,0,1,53,3.76120011569356,0,117,233
F9,10,S,288,0,0,1,34,30-Apr-2025,0,0,54,3.52636052461616,0,117,233
F9,10,S,288,0,0,1,159,30-Apr-2025,0,0,55,5.06890420222023,0,117,233
F9,10,S,288,1,1,1,73,30-Apr-2025,0,0,56,4.29045944114839,0,117,233
F9,10,S,288,0,0,1,7,30-Apr-2025,0,0,57,1.94591014905531,0,117,233
F9,10,S,288,0,0,1,57,30-Apr-2025,0,0,58,4.04305126783455,0,117,233
F9,10,S,288,1,0,0,33,30-Apr-2025,0,1,59,3.49650756146648,0,117,233
F9,10,S,288,1,0,0,205,30-Apr-2025,0,1,60,5.32300997913841,0,117,233
F9,10,S,288,0,0,1,177,30-Apr-2025,0,0,61,5.17614973257383,0,117,233
F9,10,S,288,0,0,1,147,30-Apr-2025,0,0,62,4.99043258677874,0,117,233
F9,10,S,288,1,0,0,13,30-Apr-2025,0,1,63,2.56494935746154,0,117,233
F9,10,S,288,0,1,0,47,30-Apr-2025,0,1,64,3.85014760171006,0,117,233
F9,10,S,288,0,0,1,379,30-Apr-2025,0,0,65,5.93753620508243,0,117,233
F9,10,S,288,1,0,0,29,30-Apr-2025,0,1,66,3.36729582998647,0,117,233
F9,10,S,288,1,0,0,5,30-Apr-2025,0,1,67,1.6094379124341,0,117,233
F9,10,S,288,0,0,1,143,30-Apr-2025,0,0,68,4.96284463025991,0,117,233
F9,10,S,288,0,1,0,17,30-Apr-2025,0,1,69,2.83321334405622,0,117,233
F9,10,S,288,1,1,1,126,30-Apr-2025,0,0,70,4.83628190695148,0,117,233
F9,10,S,288,0,0,1,55,30-Apr-2025,0,0,71,4.00733318523247,0,117,233
F9,10,S,288,1,0,0,19,30-Apr-2025,0,1,72,2.94443897916644,0,117,233
F9,10,S,288,1,0,0,25,30-Apr-2025,0,1,73,3.2188758248682,0,117,233
F9,10,S,288,1,0,0,13,30-Apr-2025,0,1,74,2.56494935746154,0,117,233
F9,10,S,288,1,0,0,10,30-Apr-2025,0,1,75,2.30258509299405,0,117,233
F9,10,S,288,0,0,1,70,30-Apr-2025,0,0,76,4.24849524204936,0,117,233
F9,10,S,288,0,0,1,146,30-Apr-2025,0,0,77,4.98360662170834,0,117,233
F9,10,S,288,0,1,0,163,30-Apr-2025,0,1,78,5.09375020080676,0,117,233
F9,10,S,288,0,0,1,147,30-Apr-2025,0,0,79,4.99043258677874,0,117,233
F9,10,S,288,0,0,1,32,30-Apr-2025,0,0,80,3.46573590279973,0,117,233
F9,10,S,288,1,0,0,22,30-Apr-2025,0,1,81,3.09104245335832,0,117,233
F9,10,S,288,1,0,0,6,30-Apr-2025,0,1,82,1.79175946922805,0,117,233
F9,10,S,288,0,1,0,17,30-Apr-2025,0,1,83,2.83321334405622,0,117,233
F9,10,S,288,0,0,1,159,30-Apr-2025,0,0,84,5.06890420222023,0,117,233
F9,10,S,288,1,1,1,715,30-Apr-2025,0,0,85,6.57228254269401,0,117,233
F9,10,S,288,0,0,1,157,30-Apr-2025,0,0,86,5.05624580534831,0,117,233
F9,10,S,288,1,0,0,33,30-Apr-2025,0,1,87,3.49650756146648,0,117,233
F9,10,S,288,1,0,0,42,30-Apr-2025,0,1,88,3.73766961828337,0,117,233
F9,10,S,288,1,0,0,8,30-Apr-2025,0,1,89,2.07944154167984,0,117,233
F9,10,S,288,1,0,0,33,30-Apr-2025,0,1,90,3.49650756146648,0,117,233
F9,10,S,288,1,0,0,252,30-Apr-2025,0,1,91,5.52942908751142,0,117,233
F9,10,S,288,1,0,0,37,30-Apr-2025,0,1,92,3.61091791264422,0,117,233
F9,10,S,288,1,0,0,32,30-Apr-2025,0,1,93,3.46573590279973,0,117,233
F9,10,S,288,1,1,1,811,30-Apr-2025,0,0,94,6.69826805411541,0,117,233
F9,10,S,288,1,0,0,14,30-Apr-2025,0,1,95,2.63905732961526,0,117,233
F9,10,S,288,1,0,0,24,30-Apr-2025,0,1,96,3.17805383034795,0,117,233
F9,10,S,288,0,1,0,234,30-Apr-2025,0,1,97,5.4553211153577,0,117,233
F9,10,S,288,1,0,0,12,30-Apr-2025,0,1,98,2.484906649788,0,117,233
F9,10,S,288,1,0,0,10,30-Apr-2025,0,1,99,2.30258509299405,0,117,233
F9,10,V,288,1,0,0,86,30-Apr-2025,1,0,100,4.45434729625351,0,117,234
F9,10,V,288,0,1,0,15,30-Apr-2025,1,0,101,2.70805020110221,0,117,234
F9,10,V,288,1,1,1,217,30-Apr-2025,1,1,102,5.37989735354046,0,117,234
F9,10,V,288,0,1,0,258,30-Apr-2025,1,0,103,5.55295958492162,0,117,234
F9,10,V,288,1,1,1,28,30-Apr-2025,1,1,104,3.3322045101752,0,117,234
F9,10,V,288,1,1,1,29,30-Apr-2025,1,1,105,3.36729582998647,0,117,234
F9,10,V,288,1,1,1,45,30-Apr-2025,1,1,106,3.80666248977032,0,117,234
F9,10,V,288,0,0,1,16,30-Apr-2025,1,1,107,2.77258872223978,0,117,234
F9,10,V,288,1,1,1,32,30-Apr-2025,1,1,108,3.46573590279973,0,117,234
F9,10,V,288,0,1,0,21,30-Apr-2025,1,0,109,3.04452243772342,0,117,234
F9,10,V,288,0,0,1,19,30-Apr-2025,0,0,110,2.94443897916644,0,117,234
F9,10,V,288,0,1,0,20,30-Apr-2025,0,1,111,2.99573227355399,0,117,234
F9,10,V,288,0,0,1,128,30-Apr-2025,0,0,112,4.85203026391962,0,117,234
F9,10,V,288,1,0,0,6,30-Apr-2025,0,1,113,1.79175946922805,0,117,234
F9,10,V,288,0,0,1,251,30-Apr-2025,0,0,114,5.52545293913178,0,117,234
F9,10,V,288,1,0,0,9,30-Apr-2025,0,1,115,2.19722457733622,0,117,234
F9,10,V,288,0,0,1,329,30-Apr-2025,0,0,116,5.79605775076537,0,117,234
F9,10,V,288,0,1,0,115,30-Apr-2025,0,1,117,4.74493212836325,0,117,234
F9,10,V,288,0,0,1,20,30-Apr-2025,0,0,118,2.99573227355399,0,117,234
F9,10,V,288,0,0,1,75,30-Apr-2025,0,0,119,4.31748811353631,0,117,234
F9,10,V,288,1,0,0,22,30-Apr-2025,0,1,120,3.09104245335832,0,117,234
F9,10,V,288,1,0,0,36,30-Apr-2025,0,1,121,3.58351893845611,0,117,234
F9,10,V,288,0,0,1,218,30-Apr-2025,0,0,122,5.38449506278909,0,117,234
F9,10,V,288,0,1,0,9,30-Apr-2025,0,1,123,2.19722457733622,0,117,234
F9,10,V,288,0,0,1,102,30-Apr-2025,0,0,124,4.62497281328427,0,117,234
F9,10,V,288,1,1,1,923,30-Apr-2025,0,0,125,6.82762923450285,0,117,234
F9,10,V,288,0,0,1,207,30-Apr-2025,0,0,126,5.33271879326537,0,117,234
F9,10,V,288,0,0,1,222,30-Apr-2025,0,0,127,5.40267738187228,0,117,234
F9,10,V,288,0,0,1,680,30-Apr-2025,0,0,128,6.52209279817015,0,117,234
F9,10,V,288,1,0,0,210,30-Apr-2025,0,1,129,5.34710753071747,0,117,234
F9,10,V,288,0,1,0,165,30-Apr-2025,1,0,130,5.10594547390058,0,117,234
F9,10,V,288,0,1,0,27,30-Apr-2025,1,0,131,3.29583686600433,0,117,234
F9,10,V,288,0,0,1,572,30-Apr-2025,1,1,132,6.3491389913798,0,117,234
F9,10,V,288,1,1,1,150,30-Apr-2025,1,1,133,5.01063529409626,0,117,234
F9,10,V,288,1,1,1,51,30-Apr-2025,1,1,134,3.93182563272433,0,117,234
F9,10,V,288,1,1,1,72,30-Apr-2025,1,1,135,4.27666611901606,0,117,234
F9,10,V,288,1,1,1,29,30-Apr-2025,1,1,136,3.36729582998647,0,117,234
F9,10,V,288,1,1,1,262,30-Apr-2025,1,1,137,5.5683445037611,0,117,234
F9,10,V,288,1,1,1,62,30-Apr-2025,1,1,138,4.12713438504509,0,117,234
F9,10,V,288,1,0,0,224,30-Apr-2025,1,0,139,5.41164605185504,0,117,234
F9,10,V,288,1,1,1,137,30-Apr-2025,0,0,140,4.91998092582813,0,117,234
F9,10,V,288,0,0,1,20,30-Apr-2025,0,0,141,2.99573227355399,0,117,234
F9,10,V,288,0,0,1,80,30-Apr-2025,0,0,142,4.38202663467388,0,117,234
F9,10,V,288,1,0,0,7,30-Apr-2025,0,1,143,1.94591014905531,0,117,234
F9,10,V,288,1,0,0,81,30-Apr-2025,0,1,144,4.39444915467244,0,117,234
F9,10,V,288,0,0,1,416,30-Apr-2025,0,0,145,6.03068526026126,0,117,234
F9,10,V,288,1,0,0,37,30-Apr-2025,0,1,146,3.61091791264422,0,117,234
F9,10,V,288,1,0,0,1651,30-Apr-2025,0,1,147,7.40913644392013,0,117,234
F9,10,V,288,0,0,1,313,30-Apr-2025,0,0,148,5.74620319054015,0,117,234
F9,10,V,288,1,1,1,203,30-Apr-2025,0,0,149,5.31320597904179,0,117,234
F9,10,V,288,1,1,1,289,30-Apr-2025,0,0,150,5.66642668811243,0,117,234
F9,10,V,288,0,0,1,28,30-Apr-2025,0,0,151,3.3322045101752,0,117,234
F9,10,V,288,1,0,0,7,30-Apr-2025,0,1,152,1.94591014905531,0,117,234
F9,10,V,288,1,0,0,17,30-Apr-2025,0,1,153,2.83321334405622,0,117,234
F9,10,V,288,1,0,0,9,30-Apr-2025,0,1,154,2.19722457733622,0,117,234
F9,10,V,288,0,1,0,16,30-Apr-2025,0,1,155,2.77258872223978,0,117,234
F9,10,V,288,1,0,0,666,30-Apr-2025,0,1,156,6.50128967054039,0,117,234
